Ev,Ho,Nap,Ora,Perc,Ws,Wd
2022,12,16,10,4,0.5,206
2022,12,16,10,5,1.2,234
2022,12,16,10,6,0.9,208
2022,12,16,10,7,0.7,195
2022,12,16,10,8,1,238
2022,12,16,10,9,0.8,243
2022,12,16,10,10,0.2,120
2022,12,16,10,11,0.9,235
2022,12,16,10,12,0.8,192
2022,12,16,10,13,1.3,214
2022,12,16,10,14,1.8,217
2022,12,16,10,15,1.3,215
2022,12,16,10,16,0.9,
2022,12,16,10,17,1.2,182
2022,12,16,10,18,1,179
2022,12,16,10,19,1.2,186
2022,12,16,10,20,1.4,214
2022,12,16,10,21,2.6,216
2022,12,16,10,22,1.6,198
2022,12,16,10,23,1.5,225
2022,12,16,10,24,2.3,203
2022,12,16,10,25,1.1,208
2022,12,16,10,26,2.9,229
2022,12,16,10,27,2.4,217
2022,12,16,10,28,1.4,209
2022,12,16,10,29,2.2,238
2022,12,16,10,30,2.7,227
2022,12,16,10,31,2.3,248
2022,12,16,10,32,2.2,254
2022,12,16,10,33,1.9,263
2022,12,16,10,34,2,235
2022,12,16,10,35,1.6,254
2022,12,16,10,36,1.8,
2022,12,16,10,37,1.3,265
2022,12,16,10,38,0.8,268
2022,12,16,10,39,1,299
2022,12,16,10,40,1.3,310
2022,12,16,10,41,0.9,305
2022,12,16,10,42,1.3,310
2022,12,16,10,43,0.9,290
2022,12,16,10,44,0.9,278
2022,12,16,10,45,0.6,286
2022,12,16,10,46,1,274
2022,12,16,10,47,0.6,271
2022,12,16,10,48,0.9,328
2022,12,16,10,49,1,316
2022,12,16,10,50,1.2,286
2022,12,16,10,51,0.4,282
2022,12,16,10,52,0.7,267
2022,12,16,10,53,0.5,267
2022,12,16,10,54,0.7,262
2022,12,16,10,55,0.5,236
2022,12,16,10,56,0.7,228
2022,12,16,10,57,0.9,249
2022,12,16,10,58,1,249
2022,12,16,10,59,0.4,241
2022,12,16,11,0,0.2,253
2022,12,16,11,1,0.7,251
2022,12,16,11,2,0.6,241
2022,12,16,11,3,0.8,223
2022,12,16,11,4,1,213
2022,12,16,11,5,1.9,222
2022,12,16,11,6,1,212
2022,12,16,11,7,0.6,241
2022,12,16,11,8,0.5,189
2022,12,16,11,9,1.4,226
2022,12,16,11,10,1.7,209
2022,12,16,11,11,1.8,214
2022,12,16,11,12,1.3,198
2022,12,16,11,13,0.8,186
2022,12,16,11,14,1.2,227
2022,12,16,11,15,0.8,214
2022,12,16,11,16,2.1,214
2022,12,16,11,17,2,219
2022,12,16,11,18,1.6,191
2022,12,16,11,19,2.4,232
2022,12,16,11,20,2.6,223
2022,12,16,11,21,1.5,219
2022,12,16,11,22,2.4,214
2022,12,16,11,23,2.3,213
2022,12,16,11,24,2.1,219
2022,12,16,11,25,1.7,210
2022,12,16,11,26,1.5,233
2022,12,16,11,27,1.2,189
2022,12,16,11,28,1.5,185
2022,12,16,11,29,2,190
2022,12,16,11,30,2.4,191
2022,12,16,11,31,2.8,193
2022,12,16,11,32,3,199
2022,12,16,11,33,1.5,191
2022,12,16,11,34,0.9,235
2022,12,16,11,35,1.4,275
2022,12,16,11,36,1.9,235
2022,12,16,11,37,1.1,224
2022,12,16,11,38,0.9,196
2022,12,16,11,39,1,217
2022,12,16,11,40,1.8,220
2022,12,16,11,41,1.6,207
2022,12,16,11,42,2.2,199
2022,12,16,11,43,2.5,216
2022,12,16,11,44,3.1,210
2022,12,16,11,45,1.9,206
2022,12,16,11,46,1,172
2022,12,16,11,47,0.9,192
2022,12,16,11,48,1,188
2022,12,16,11,49,2.2,224
2022,12,16,11,50,1,227
2022,12,16,11,51,1.4,227
2022,12,16,11,52,0.4,
2022,12,16,11,53,0.3,240
2022,12,16,11,54,0.9,247
2022,12,16,11,55,0.1,8
2022,12,16,11,56,0.4,184
2022,12,16,11,57,0.9,180
2022,12,16,11,58,1,167
2022,12,16,11,59,0.7,166
2022,12,16,12,0,0.3,221
2022,12,16,12,1,0.6,198
2022,12,16,12,2,1.4,204
2022,12,16,12,3,1.3,193
2022,12,16,12,4,1.1,174
2022,12,16,12,5,1.5,191
2022,12,16,12,6,1.2,198
2022,12,16,12,7,1.8,200
2022,12,16,12,8,1.7,207
2022,12,16,12,9,2.3,221
2022,12,16,12,10,2.2,210
2022,12,16,12,11,2,218
2022,12,16,12,12,1,216
2022,12,16,12,13,0.7,216
2022,12,16,12,14,0.8,
2022,12,16,12,15,0.7,
2022,12,16,12,16,0.1,217
2022,12,16,12,17,0.7,155
2022,12,16,12,18,0.6,176
2022,12,16,12,19,0.2,102
2022,12,16,12,20,0.1,91
2022,12,16,12,21,0,78
2022,12,16,12,22,0.4,80
2022,12,16,12,23,0.9,96
2022,12,16,12,24,1.1,89
2022,12,16,12,25,1,102
2022,12,16,12,26,0.9,128
2022,12,16,12,27,0.5,140
2022,12,16,12,28,0.4,177
2022,12,16,12,29,1.1,179
2022,12,16,12,30,0.5,131
2022,12,16,12,31,0.6,91
2022,12,16,12,32,0.1,71
2022,12,16,12,33,0.6,166
2022,12,16,12,34,1.5,182
2022,12,16,12,35,1,171
2022,12,16,12,36,0.2,203
2022,12,16,12,37,0.3,212
2022,12,16,12,38,0,169
2022,12,16,12,39,0.6,68
2022,12,16,12,40,0.5,96
2022,12,16,12,41,0.1,102
2022,12,16,12,42,0.2,139
2022,12,16,12,43,0.8,158
2022,12,16,12,44,1.3,166
2022,12,16,12,45,1.4,187
2022,12,16,12,46,2,189
2022,12,16,12,47,1.6,183
2022,12,16,12,48,1.2,169
2022,12,16,12,49,0.6,175
2022,12,16,12,50,1.3,178
2022,12,16,12,51,1.2,166
2022,12,16,12,52,1.1,
2022,12,16,12,53,0.7,
2022,12,16,12,54,0.3,189
2022,12,16,12,55,0.6,184
2022,12,16,12,56,1.1,179
2022,12,16,12,57,0.9,179
2022,12,16,12,58,0.9,184
2022,12,16,12,59,0.2,193
2022,12,16,13,0,0,
2022,12,16,13,1,0,
2022,12,16,13,2,0.1,307
2022,12,16,13,3,0.5,294
2022,12,16,13,4,0.3,293
2022,12,16,13,5,0,332
2022,12,16,13,6,0.1,225
2022,12,16,13,7,0.6,163
2022,12,16,13,8,0.7,181
2022,12,16,13,9,0.2,171
2022,12,16,13,10,0,
2022,12,16,13,11,0,
2022,12,16,13,12,0,
2022,12,16,13,13,0.3,59
2022,12,16,13,14,0.6,37
2022,12,16,13,15,0.3,316
2022,12,16,13,16,0.4,320
2022,12,16,13,17,0.1,60
2022,12,16,13,18,0.1,52
2022,12,16,13,19,0,
2022,12,16,13,20,0,
2022,12,16,13,21,0.1,26
2022,12,16,13,22,0.2,46
2022,12,16,13,23,0.3,357
2022,12,16,13,24,0.2,337
2022,12,16,13,25,0.2,295
2022,12,16,13,26,0.2,259
2022,12,16,13,27,0,327
2022,12,16,13,28,0.3,332
2022,12,16,13,29,0.3,331
2022,12,16,13,30,0.6,334
2022,12,16,13,31,0.2,334
2022,12,16,13,32,0.3,344
2022,12,16,13,33,0.1,344
2022,12,16,13,34,0,
2022,12,16,13,35,0.3,
2022,12,16,13,36,0,
2022,12,16,13,37,0,
2022,12,16,13,38,0,
2022,12,16,13,39,0,169
2022,12,16,13,40,0.1,182
2022,12,16,13,41,0.7,197
2022,12,16,13,42,0.8,203
2022,12,16,13,43,0.5,198
2022,12,16,13,44,0.4,192
2022,12,16,13,45,0.6,169
2022,12,16,13,46,0.8,171
2022,12,16,13,47,0.5,167
2022,12,16,13,48,0.5,147
2022,12,16,13,49,0.1,181
2022,12,16,13,50,0.3,150
2022,12,16,13,51,0.5,157
2022,12,16,13,52,0.7,184
2022,12,16,13,53,1.3,183
2022,12,16,13,54,1.5,187
2022,12,16,13,55,1.2,186
2022,12,16,13,56,1.4,185
2022,12,16,13,57,1.1,181
2022,12,16,13,58,1,183
2022,12,16,13,59,0.7,179
2022,12,16,14,0,0.4,169
2022,12,16,14,1,0.4,171
2022,12,16,14,2,0.1,193
2022,12,16,14,3,0.2,199
2022,12,16,14,4,0.5,211
2022,12,16,14,5,0.1,207
2022,12,16,14,6,0.1,222
2022,12,16,14,7,0.8,239
2022,12,16,14,8,0.1,168
2022,12,16,14,9,0.3,238
2022,12,16,14,10,0.2,243
2022,12,16,14,11,0.1,253
2022,12,16,14,12,0,230
2022,12,16,14,13,0,
2022,12,16,14,14,0.2,253
2022,12,16,14,15,0.4,255
2022,12,16,14,16,0.4,269
2022,12,16,14,17,0.7,264
2022,12,16,14,18,1.3,303
2022,12,16,14,19,1.4,304
2022,12,16,14,20,1.2,302
2022,12,16,14,21,0.7,300
2022,12,16,14,22,0.5,290
2022,12,16,14,23,0.1,281
2022,12,16,14,24,0,113
2022,12,16,14,25,0,
2022,12,16,14,26,0,
2022,12,16,14,27,0,
2022,12,16,14,28,0,
2022,12,16,14,29,0.2,214
2022,12,16,14,30,0.9,221
2022,12,16,14,31,0.9,225
2022,12,16,14,32,0.7,222
2022,12,16,14,33,0.8,201
2022,12,16,14,34,0.7,197
2022,12,16,14,35,0.8,189
2022,12,16,14,36,0.6,201
2022,12,16,14,37,0.8,226
2022,12,16,14,38,1.4,221
2022,12,16,14,39,1.2,226
2022,12,16,14,40,0.7,217
2022,12,16,14,41,0.9,209
2022,12,16,14,42,0.9,184
2022,12,16,14,43,0.9,
2022,12,16,14,44,0.9,166
2022,12,16,14,45,1.1,162
2022,12,16,14,46,1.8,163
2022,12,16,14,47,1.6,179
2022,12,16,14,48,1.3,184
2022,12,16,14,49,1.1,165
2022,12,16,14,50,0.4,168
2022,12,16,14,51,0,
2022,12,16,14,52,0.3,272
2022,12,16,14,53,0.3,299
2022,12,16,14,54,0.4,313
2022,12,16,14,55,0.7,327
2022,12,16,14,56,0.7,331
2022,12,16,14,57,0.9,331
2022,12,16,14,58,1.1,342
2022,12,16,14,59,1.3,338
2022,12,16,15,0,1.6,336
2022,12,16,15,1,1.8,338
2022,12,16,15,2,1.5,339
2022,12,16,15,3,1.2,340
2022,12,16,15,4,0.8,344
2022,12,16,15,5,0.7,340
2022,12,16,15,6,0.5,333
2022,12,16,15,7,0.4,316
2022,12,16,15,8,0.3,319
2022,12,16,15,9,0.3,335
2022,12,16,15,10,0.1,350
2022,12,16,15,11,0,20
2022,12,16,15,12,0,
2022,12,16,15,13,0.1,343
2022,12,16,15,14,0.4,325
2022,12,16,15,15,0.3,302
2022,12,16,15,16,0.1,300
2022,12,16,15,17,0,
2022,12,16,15,18,0,
2022,12,16,15,19,0,227
2022,12,16,15,20,0.5,226
2022,12,16,15,21,0.8,215
2022,12,16,15,22,0.6,236
2022,12,16,15,23,0.4,250
2022,12,16,15,24,0.3,281
2022,12,16,15,25,0.6,280
2022,12,16,15,26,0.9,273
2022,12,16,15,27,1,261
2022,12,16,15,28,1.2,258
2022,12,16,15,29,0.9,252
2022,12,16,15,30,1.1,307
2022,12,16,15,31,0.7,271
2022,12,16,15,32,1.4,301
2022,12,16,15,33,1.8,291
2022,12,16,15,34,2.3,296
2022,12,16,15,35,1.5,292
2022,12,16,15,36,1.5,297
2022,12,16,15,37,2.5,295
2022,12,16,15,38,2.1,291
2022,12,16,15,39,2.1,292
2022,12,16,15,40,3.3,304
2022,12,16,15,41,3.3,298
2022,12,16,15,42,2.3,302
2022,12,16,15,43,2.5,291
2022,12,16,15,44,2.5,319
2022,12,16,15,45,2.2,303
2022,12,16,15,46,1.8,322
2022,12,16,15,47,2.3,310
2022,12,16,15,48,1.7,302
2022,12,16,15,49,1.6,308
2022,12,16,15,50,2.2,305
2022,12,16,15,51,2.8,294
2022,12,16,15,52,1.4,296
2022,12,16,15,53,2.3,303
2022,12,16,15,54,2.6,301
2022,12,16,15,55,2,301
2022,12,16,15,56,2.7,309
2022,12,16,15,57,3.2,299
2022,12,16,15,58,2.4,305
2022,12,16,15,59,1.8,316
2022,12,16,16,0,2.2,320
2022,12,16,16,1,1.8,327
2022,12,16,16,2,2.1,338
2022,12,16,16,3,1.5,336
2022,12,16,16,4,1.3,321
2022,12,16,16,5,1.4,318
2022,12,16,16,6,1.1,348
2022,12,16,16,7,0.7,11
2022,12,16,16,8,1,23
2022,12,16,16,9,1,9
2022,12,16,16,10,2,1
2022,12,16,16,11,1.9,347
2022,12,16,16,12,1.5,343
2022,12,16,16,13,1.6,328
2022,12,16,16,14,1.8,311
2022,12,16,16,15,1.3,322
2022,12,16,16,16,0.7,320
2022,12,16,16,17,0.7,343
2022,12,16,16,18,0.6,326
2022,12,16,16,19,0.9,321
2022,12,16,16,20,1,327
2022,12,16,16,21,0.7,333
2022,12,16,16,22,0.9,329
2022,12,16,16,23,0.7,332
2022,12,16,16,24,0.9,335
2022,12,16,16,25,0.9,318
2022,12,16,16,26,0.7,309
2022,12,16,16,27,0.9,
2022,12,16,16,28,0.5,347
2022,12,16,16,29,1,5
2022,12,16,16,30,1.1,351
2022,12,16,16,31,0.9,347
2022,12,16,16,32,1.1,349
2022,12,16,16,33,1.5,332
2022,12,16,16,34,1.6,328
2022,12,16,16,35,1.4,325
2022,12,16,16,36,1.1,315
2022,12,16,16,37,0.4,319
2022,12,16,16,38,0,47
2022,12,16,16,39,0,
2022,12,16,16,40,0,
2022,12,16,16,41,0.3,10
2022,12,16,16,42,0.2,344
2022,12,16,16,43,1,316
2022,12,16,16,44,2,309
2022,12,16,16,45,2.8,310
2022,12,16,16,46,2.5,301
2022,12,16,16,47,3.5,302
2022,12,16,16,48,3.8,301
2022,12,16,16,49,3.4,299
2022,12,16,16,50,4.2,292
2022,12,16,16,51,3.7,297
2022,12,16,16,52,4.4,291
2022,12,16,16,53,3.5,302
2022,12,16,16,54,6.4,302
2022,12,16,16,55,5.5,318
2022,12,16,16,56,5.9,316
2022,12,16,16,57,4.1,312
2022,12,16,16,58,5,313
2022,12,16,16,59,3,330
2022,12,16,17,0,4.2,339
2022,12,16,17,1,3,347
2022,12,16,17,2,3,348
2022,12,16,17,3,4.1,345
2022,12,16,17,4,3.5,349
2022,12,16,17,5,3.2,343
2022,12,16,17,6,3,340
2022,12,16,17,7,2.6,343
2022,12,16,17,8,3.2,342
2022,12,16,17,9,3.1,334
2022,12,16,17,10,2,
2022,12,16,17,11,1.9,324
2022,12,16,17,12,2.3,315
2022,12,16,17,13,3,318
2022,12,16,17,14,4.7,319
2022,12,16,17,15,5.6,314
2022,12,16,17,16,5,325
2022,12,16,17,17,5,334
2022,12,16,17,18,4,338
2022,12,16,17,19,3.9,339
2022,12,16,17,20,3.2,332
2022,12,16,17,21,3.9,315
2022,12,16,17,22,4,313
2022,12,16,17,23,3.7,313
2022,12,16,17,24,3.5,307
2022,12,16,17,25,3.4,311
2022,12,16,17,26,3.3,312
2022,12,16,17,27,3.5,302
2022,12,16,17,28,3.8,296
2022,12,16,17,29,4.6,295
2022,12,16,17,30,4.7,289
2022,12,16,17,31,4.5,283
2022,12,16,17,32,5.1,290
2022,12,16,17,33,4.3,282
2022,12,16,17,34,5.1,303
2022,12,16,17,35,5.8,301
2022,12,16,17,36,5.9,310
2022,12,16,17,37,6.3,323
2022,12,16,17,38,4.5,342
2022,12,16,17,39,5.5,343
2022,12,16,17,40,5.1,326
2022,12,16,17,41,5.6,337
2022,12,16,17,42,5.6,322
2022,12,16,17,43,5.1,327
2022,12,16,17,44,4.6,317
2022,12,16,17,45,4.4,326
2022,12,16,17,46,3.3,349
2022,12,16,17,47,3.5,349
2022,12,16,17,48,3,333
2022,12,16,17,49,2.8,317
2022,12,16,17,50,2.7,307
2022,12,16,17,51,3.5,318
2022,12,16,17,52,3.3,307
2022,12,16,17,53,3,305
2022,12,16,17,54,4.9,303
2022,12,16,17,55,4.9,304
2022,12,16,17,56,5,306
2022,12,16,17,57,5.6,309
2022,12,16,17,58,5.6,310
2022,12,16,17,59,5.1,311
2022,12,16,18,0,5.2,311
2022,12,16,18,1,5.3,314
2022,12,16,18,2,5.6,304
2022,12,16,18,3,5.7,300
2022,12,16,18,4,5.8,302
2022,12,16,18,5,5.2,305
2022,12,16,18,6,4.8,317
2022,12,16,18,7,5.5,328
2022,12,16,18,8,4.9,326
2022,12,16,18,9,4.6,310
2022,12,16,18,10,5,307
2022,12,16,18,11,5.4,312
2022,12,16,18,12,4.2,312
2022,12,16,18,13,4.5,
2022,12,16,18,14,5.1,312
2022,12,16,18,15,3.4,309
2022,12,16,18,16,3.7,300
2022,12,16,18,17,4.5,297
2022,12,16,18,18,3.4,292
2022,12,16,18,19,4,297
2022,12,16,18,20,3.8,300
2022,12,16,18,21,4.2,300
2022,12,16,18,22,4.3,293
2022,12,16,18,23,3.1,298
2022,12,16,18,24,4.8,291
2022,12,16,18,25,3.4,276
2022,12,16,18,26,3.6,287
2022,12,16,18,27,3.7,285
2022,12,16,18,28,2.5,274
2022,12,16,18,29,1.9,297
2022,12,16,18,30,3.5,302
2022,12,16,18,31,3.2,303
2022,12,16,18,32,4.4,306
2022,12,16,18,33,4.3,302
2022,12,16,18,34,3.4,319
2022,12,16,18,35,2.9,310
2022,12,16,18,36,3.8,310
2022,12,16,18,37,3.2,303
2022,12,16,18,38,2.2,301
2022,12,16,18,39,1.9,291
2022,12,16,18,40,1.9,296
2022,12,16,18,41,1.7,312
2022,12,16,18,42,3,314
2022,12,16,18,43,2.3,306
2022,12,16,18,44,1.5,277
2022,12,16,18,45,2.1,301
2022,12,16,18,46,1.9,300
2022,12,16,18,47,2,309
2022,12,16,18,48,1.6,328
2022,12,16,18,49,1.4,341
2022,12,16,18,50,1.8,4
2022,12,16,18,51,2.5,14
2022,12,16,18,52,2.6,38
2022,12,16,18,53,2.3,48
2022,12,16,18,54,1.6,45
2022,12,16,18,55,1.1,61
2022,12,16,18,56,0.8,71
2022,12,16,18,57,0.4,64
2022,12,16,18,58,0,159
2022,12,16,18,59,0.4,233
2022,12,16,19,0,0.9,271
2022,12,16,19,1,1.1,261
2022,12,16,19,2,1.2,241
2022,12,16,19,3,1.8,243
2022,12,16,19,4,1.9,254
2022,12,16,19,5,1.9,254
2022,12,16,19,6,2.4,277
2022,12,16,19,7,2,280
2022,12,16,19,8,1.8,300
2022,12,16,19,9,1.7,302
2022,12,16,19,10,1.9,326
2022,12,16,19,11,3.1,312
2022,12,16,19,12,4.4,312
2022,12,16,19,13,3.3,305
2022,12,16,19,14,5.2,306
2022,12,16,19,15,5.9,298
2022,12,16,19,16,5.3,305
2022,12,16,19,17,5.1,297
2022,12,16,19,18,5,301
2022,12,16,19,19,4.8,299
2022,12,16,19,20,4.3,289
2022,12,16,19,21,2.8,286
2022,12,16,19,22,4.4,298
2022,12,16,19,23,5.7,306
2022,12,16,19,24,5.9,313
2022,12,16,19,25,5.1,307
2022,12,16,19,26,5.4,300
2022,12,16,19,27,6.4,299
2022,12,16,19,28,5.6,308
2022,12,16,19,29,4.7,293
2022,12,16,19,30,3.9,293
2022,12,16,19,31,2.9,290
2022,12,16,19,32,3.4,288
2022,12,16,19,33,4.7,290
2022,12,16,19,34,4.7,304
2022,12,16,19,35,4.3,306
2022,12,16,19,36,4.9,312
2022,12,16,19,37,4.2,312
2022,12,16,19,38,3.3,299
2022,12,16,19,39,3.9,309
2022,12,16,19,40,2.9,292
2022,12,16,19,41,2.5,298
2022,12,16,19,42,4.3,297
2022,12,16,19,43,3.5,317
2022,12,16,19,44,2,312
2022,12,16,19,45,2.9,306
2022,12,16,19,46,2.6,295
2022,12,16,19,47,3.3,281
2022,12,16,19,48,3.3,275
2022,12,16,19,49,2.4,288
2022,12,16,19,50,2.3,279
2022,12,16,19,51,2.6,282
2022,12,16,19,52,2,277
2022,12,16,19,53,3.5,296
2022,12,16,19,54,5.4,300
2022,12,16,19,55,4,293
2022,12,16,19,56,3.4,309
2022,12,16,19,57,4.4,308
2022,12,16,19,58,4.1,315
2022,12,16,19,59,3.6,315
2022,12,16,20,0,3.7,313
2022,12,16,20,1,2.6,316
2022,12,16,20,2,2.4,
2022,12,16,20,3,2.9,
2022,12,16,20,4,2.4,320
2022,12,16,20,5,2.8,331
2022,12,16,20,6,3.6,335
2022,12,16,20,7,3.4,343
2022,12,16,20,8,3.5,337
2022,12,16,20,9,4.2,331
2022,12,16,20,10,3.8,340
2022,12,16,20,11,3.6,323
2022,12,16,20,12,3.2,354
2022,12,16,20,13,3.2,345
2022,12,16,20,14,2.8,331
2022,12,16,20,15,2.9,321
2022,12,16,20,16,2,317
2022,12,16,20,17,2.3,320
2022,12,16,20,18,2.6,336
2022,12,16,20,19,3.3,341
2022,12,16,20,20,4.1,339
2022,12,16,20,21,4.5,337
2022,12,16,20,22,4.2,338
2022,12,16,20,23,5.4,335
2022,12,16,20,24,4.9,324
2022,12,16,20,25,4.3,318
2022,12,16,20,26,3.3,319
2022,12,16,20,27,3.4,327
2022,12,16,20,28,5.2,312
2022,12,16,20,29,4.7,309
2022,12,16,20,30,4.5,307
2022,12,16,20,31,5.8,307
2022,12,16,20,32,6.8,303
2022,12,16,20,33,6.3,303
2022,12,16,20,34,5.8,301
2022,12,16,20,35,7,301
2022,12,16,20,36,6,296
2022,12,16,20,37,7.6,305
2022,12,16,20,38,6,307
2022,12,16,20,39,5.4,308
2022,12,16,20,40,6.6,302
2022,12,16,20,41,5.8,297
2022,12,16,20,42,6.3,304
2022,12,16,20,43,6,306
2022,12,16,20,44,4.6,308
2022,12,16,20,45,5.7,313
2022,12,16,20,46,5.7,312
2022,12,16,20,47,5,328
2022,12,16,20,48,5.6,324
2022,12,16,20,49,3.9,319
2022,12,16,20,50,5.1,316
2022,12,16,20,51,5.3,321
2022,12,16,20,52,4.9,323
2022,12,16,20,53,4.4,324
2022,12,16,20,54,3.7,339
2022,12,16,20,55,3.6,327
2022,12,16,20,56,3.5,320
2022,12,16,20,57,2.9,309
2022,12,16,20,58,3.4,325
2022,12,16,20,59,2.7,325
2022,12,16,21,0,2.6,310
2022,12,16,21,1,3.5,305
2022,12,16,21,2,2.9,318
2022,12,16,21,3,3.3,328
2022,12,16,21,4,3.9,319
2022,12,16,21,5,4.1,325
2022,12,16,21,6,3,326
2022,12,16,21,7,2.7,319
2022,12,16,21,8,3.1,316
2022,12,16,21,9,3.6,317
2022,12,16,21,10,3.5,318
2022,12,16,21,11,3,315
2022,12,16,21,12,4.1,304
2022,12,16,21,13,5.3,308
2022,12,16,21,14,4.7,312
2022,12,16,21,15,5,311
2022,12,16,21,16,6.2,302
2022,12,16,21,17,6.2,303
2022,12,16,21,18,5.4,307
2022,12,16,21,19,6.5,303
2022,12,16,21,20,6.1,302
2022,12,16,21,21,7.1,303
2022,12,16,21,22,6,301
2022,12,16,21,23,6.4,306
2022,12,16,21,24,6.8,303
2022,12,16,21,25,5.4,295
2022,12,16,21,26,4.6,294
2022,12,16,21,27,6.9,302
2022,12,16,21,28,7.1,303
2022,12,16,21,29,7.3,302
2022,12,16,21,30,6.3,306
2022,12,16,21,31,6.4,305
2022,12,16,21,32,5.8,302
2022,12,16,21,33,5.9,301
2022,12,16,21,34,5.5,310
2022,12,16,21,35,6.3,300
2022,12,16,21,36,5.6,310
2022,12,16,21,37,6.4,302
2022,12,16,21,38,6.6,307
2022,12,16,21,39,5.9,308
2022,12,16,21,40,6,303
2022,12,16,21,41,4.1,302
2022,12,16,21,42,3.9,301
2022,12,16,21,43,7,304
2022,12,16,21,44,5.8,313
2022,12,16,21,45,4.3,299
2022,12,16,21,46,5.5,297
2022,12,16,21,47,6,305
2022,12,16,21,48,8.2,303
2022,12,16,21,49,6.6,303
2022,12,16,21,50,7.3,312
2022,12,16,21,51,5.1,302
2022,12,16,21,52,5.4,299
2022,12,16,21,53,5.2,282
2022,12,16,21,54,2.8,262
2022,12,16,21,55,3,253
2022,12,16,21,56,5.4,272
2022,12,16,21,57,3.9,301
2022,12,16,21,58,4.2,311
2022,12,16,21,59,4.6,309
2022,12,16,22,0,4.9,
2022,12,16,22,1,5.3,294
2022,12,16,22,2,3.2,298
2022,12,16,22,3,3.9,306
2022,12,16,22,4,5.3,317
2022,12,16,22,5,4.6,
2022,12,16,22,6,4.4,316
2022,12,16,22,7,4,326
2022,12,16,22,8,4.7,316
2022,12,16,22,9,5.3,313
2022,12,16,22,10,6.1,320
2022,12,16,22,11,4.5,320
2022,12,16,22,12,6.2,317
2022,12,16,22,13,5.4,323
2022,12,16,22,14,5.5,324
2022,12,16,22,15,6.9,324
2022,12,16,22,16,6.1,313
2022,12,16,22,17,6.4,323
2022,12,16,22,18,4.5,328
2022,12,16,22,19,5,324
2022,12,16,22,20,5.2,328
2022,12,16,22,21,5.6,310
2022,12,16,22,22,6.4,
2022,12,16,22,23,4.4,319
2022,12,16,22,24,4.8,317
2022,12,16,22,25,5.3,328
2022,12,16,22,26,5.5,323
2022,12,16,22,27,5.9,324
2022,12,16,22,28,5.9,329
2022,12,16,22,29,7.4,328
2022,12,16,22,30,7.3,319
2022,12,16,22,31,6.8,314
2022,12,16,22,32,5,323
2022,12,16,22,33,5.7,309
2022,12,16,22,34,7.3,317
2022,12,16,22,35,5,321
2022,12,16,22,36,4.2,316
2022,12,16,22,37,6.5,321
2022,12,16,22,38,6,318
2022,12,16,22,39,3.7,311
2022,12,16,22,40,5.2,322
2022,12,16,22,41,4.6,329
2022,12,16,22,42,4.3,320
2022,12,16,22,43,5,320
2022,12,16,22,44,4.4,311
2022,12,16,22,45,4.9,311
2022,12,16,22,46,4.2,318
2022,12,16,22,47,5.8,328
2022,12,16,22,48,5.4,325
2022,12,16,22,49,6.7,323
2022,12,16,22,50,6.8,322
2022,12,16,22,51,6.9,315
2022,12,16,22,52,5.5,316
2022,12,16,22,53,6.2,313
2022,12,16,22,54,5,312
2022,12,16,22,55,4.9,306
2022,12,16,22,56,4.6,320
2022,12,16,22,57,6.1,317
2022,12,16,22,58,6.1,322
2022,12,16,22,59,6.3,318
2022,12,16,23,0,5.3,315
2022,12,16,23,1,5.1,322
2022,12,16,23,2,7.2,320
2022,12,16,23,3,5.8,320
2022,12,16,23,4,4.1,329
2022,12,16,23,5,5.6,
2022,12,16,23,6,7.6,325
2022,12,16,23,7,6.1,321
2022,12,16,23,8,5.6,313
2022,12,16,23,9,5,323
2022,12,16,23,10,4.4,314
2022,12,16,23,11,4,322
2022,12,16,23,12,4.7,312
2022,12,16,23,13,5.3,323
2022,12,16,23,14,6.8,320
2022,12,16,23,15,6.6,326
2022,12,16,23,16,7.3,325
2022,12,16,23,17,7.2,321
2022,12,16,23,18,4.8,322
2022,12,16,23,19,4.1,320
2022,12,16,23,20,6.8,309
2022,12,16,23,21,8,324
2022,12,16,23,22,6.8,316
2022,12,16,23,23,6.8,318
2022,12,16,23,24,7.3,317
2022,12,16,23,25,6,319
2022,12,16,23,26,6.1,329
2022,12,16,23,27,6.1,325
2022,12,16,23,28,6.1,326
2022,12,16,23,29,6,314
2022,12,16,23,30,6,321
2022,12,16,23,31,7.3,318
2022,12,16,23,32,5.9,315
2022,12,16,23,33,4.5,328
2022,12,16,23,34,5.6,331
2022,12,16,23,35,5,322
2022,12,16,23,36,6.4,319
2022,12,16,23,37,5.4,325
2022,12,16,23,38,6.9,321
2022,12,16,23,39,6.8,312
2022,12,16,23,40,4.7,313
2022,12,16,23,41,5.7,318
2022,12,16,23,42,6.6,311
2022,12,16,23,43,6.3,315
2022,12,16,23,44,5,318
2022,12,16,23,45,4.8,
2022,12,16,23,46,5.3,319
2022,12,16,23,47,6,318
2022,12,16,23,48,6.3,311
2022,12,16,23,49,6.8,309
2022,12,16,23,50,7.3,318
2022,12,16,23,51,5,319
2022,12,16,23,52,6.8,321
2022,12,16,23,53,7,323
2022,12,16,23,54,6.4,329
2022,12,16,23,55,7.6,321
2022,12,16,23,56,5.3,331
2022,12,16,23,57,6.4,308
2022,12,16,23,58,5.4,311
2022,12,16,23,59,5.4,316
2022,12,17,0,0,7.4,309
2022,12,17,0,1,6.8,298
